State,State Code,Local Government,LGA Code,Ward,Ward Code,Polling Unit,PU Code,Full Polling Unit Code,Senatorial District,House of Representatives
Ogun,27,Ogun Water Side,18,Abigi,05,Moslem Pay School Abigi  I,001,27/18/05/001,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Abigi,05,Moslem Pay School Abigi Ii,002,27/18/05/002,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Abigi,05,St. Thomas Pry. School I Abigi,003,27/18/05/003,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Abigi,05,St. Thomas Pry. School Ii Abigi,004,27/18/05/004,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Abigi,05,Market Square Square Abigi  I,005,27/18/05/005,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Abigi,05,Market Square Abigi  Ii,006,27/18/05/006,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Abigi,05,L.G. School Ita-Ogun,007,27/18/05/007,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Abigi,05,Itatikeli Junction,008,27/18/05/008,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Abigi,05,"L.G. School, Ita-Out",009,27/18/05/009,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Abigi,05,Igbafo  I,010,27/18/05/010,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Abigi,05,Igbafo  Ii,011,27/18/05/011,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Abigi,05,Npc Office Abigi,012,27/18/05/012,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Abigi,05,Ayegbami Quarters,013,27/18/05/013,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Abigi,05,Pelebe At Oko-Igbo,014,27/18/05/014,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Abigi,05,"L.G School ,Ita Ogun Ii",015,27/18/05/015,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Efire,06,Ile-Ona Near Mosque,001,27/18/06/001,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Efire,06,Ifelo Dun United Pry. School,002,27/18/06/002,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Efire,06,Ona Eri Quarter'S,003,27/18/06/003,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Efire,06,Ubiku Camp,004,27/18/06/004,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Efire,06,L.G. School Bolounduro,005,27/18/06/005,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Efire,06,Calabar Camp  I,006,27/18/06/006,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Efire,06,Calabar Camp  Ii,007,27/18/06/007,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Efire,06,Aje Bamidele,008,27/18/06/008,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Efire,06,Onada Square,009,27/18/06/009,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Efire,06,Leren Camp,010,27/18/06/010,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Efire,06,Sunbare'S Camp [Jeremiah],011,27/18/06/011,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayede/Lomiro,07,"R.C.M. School, Ayede",001,27/18/07/001,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayede/Lomiro,07,"St. Luke'S School, Luwodo",002,27/18/07/002,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayede/Lomiro,07,"St. Paul'S School, Iyodan",003,27/18/07/003,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayede/Lomiro,07,"St. John'S School, Ajegunle",004,27/18/07/004,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayede/Lomiro,07,"C.M.S School, Lomiro",005,27/18/07/005,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayede/Lomiro,07,"Health Centre, Lofoluwa",006,27/18/07/006,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayede/Lomiro,07,"L.G. School, Idobilayo",007,27/18/07/007,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayede/Lomiro,07,"L.G. School, Ipai Kemore",008,27/18/07/008,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayede/Lomiro,07,Olola Camp,009,27/18/07/009,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayede/Lomiro,07,"St. Mich. Pry School, Ligun",010,27/18/07/010,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayede/Lomiro,07,Lapeti Baale'S Quarters,011,27/18/07/011,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayede/Lomiro,07,"St. Andrew'S Anglican Primary School, Ayede",012,27/18/07/012,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayede/Lomiro,07,"Lomiro Town Hall, Lomiro",013,27/18/07/013,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayede/Lomiro,07,"C.M.S School  (Ii), Lomiro",014,27/18/07/014,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayila/Itebu,08,St. Phillip'S Pry. School,001,27/18/08/001,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayila/Itebu,08,"St. John'S Pry. School, Ayila  I",002,27/18/08/002,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayila/Itebu,08,"St. John'S Pry Sch, Ayila Ii",003,27/18/08/003,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayila/Itebu,08,"St. Joseph R.C.M. School, Ayila",004,27/18/08/004,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayila/Itebu,08,"St. Joseph R.C.M. School, Ayila",005,27/18/08/005,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayila/Itebu,08,"St. David Pry. School, Aye Tumare",006,27/18/08/006,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayila/Itebu,08,"St. Marks School, Itebu",007,27/18/08/007,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayila/Itebu,08,Doluke Quarters,008,27/18/08/008,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ayila/Itebu,08,Ago-Ajaye Quarters,009,27/18/08/009,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Makun/Irokun,09,"L.G. School, Makun Omi",001,27/18/09/001,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Makun/Irokun,09,Moha Village Square,002,27/18/09/002,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Makun/Irokun,09,"L.G. School, Eba",003,27/18/09/003,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Makun/Irokun,09,"L.G. School, Irokun",004,27/18/09/004,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Makun/Irokun,09,"L.G. School, Igbo-Edu",005,27/18/09/005,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Makun/Irokun,09,"L.G. School, Irokun Ii",006,27/18/09/006,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Makun/Irokun,09,"Maternity Centre, Makun-Omi",007,27/18/09/007,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Makun/Irokun,09,Ariyan Village Square,008,27/18/09/008,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Makun/Irokun,09,Aseph Camp Igbo-Edu  I,009,27/18/09/009,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Makun/Irokun,09,Aseph Camp Igbo-Edu  Ii,010,27/18/09/010,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Makun/Irokun,09,"Near Chief Tayo Ajayi'S House, Makun",011,27/18/09/011,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Makun/Irokun,09,"Town Hall, Imakun",012,27/18/09/012,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ode-Omi,10,"L.G. School, Ode-Omi  I",001,27/18/10/001,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ode-Omi,10,"L.G. School, Igbosere",002,27/18/10/002,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ode-Omi,10,"L.G. School, Awodikora",003,27/18/10/003,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ode-Omi,10,"L.G. School, Okun Ilete",004,27/18/10/004,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ode-Omi,10,L.G. School Okun Elefon,005,27/18/10/005,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ode-Omi,10,"Rice Mill, Bariken",006,27/18/10/006,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ode-Omi,10,Okun Isekun,007,27/18/10/007,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ode-Omi,10,Open Space At Ilete,008,27/18/10/008,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ode-Omi,10,Open Space At Igbesere,009,27/18/10/009,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ode-Omi,10,"Health Centre, Ode-Omi",010,27/18/10/010,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Ogun Water Side,18,Ode-Omi,10,"Town Hall, Ode - Omi",011,27/18/10/011,Ogun East,Ijebu North/Ijebu East/Ogun Waterside
Ogun,27,Remo North,19,Ayegbami,01,Ago Aro Junction  I,001,27/19/01/001,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ayegbami,01,Ago Aro Junction  Ii,002,27/19/01/002,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ayegbami,01,Idi-Aba,003,27/19/01/003,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ayegbami,01,St. Peters School,004,27/19/01/004,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ayegbami,01,All Well (At Omo Olowo) I,005,27/19/01/005,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ayegbami,01,All Well (At Omo Olowo) Ii,006,27/19/01/006,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ayegbami,01,Araromi Midway  I,007,27/19/01/007,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ayegbami,01,Araromi Midway  Ii,008,27/19/01/008,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ayegbami,01,Lemo (At Itale),009,27/19/01/009,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ayegbami,01,Alagomeji,010,27/19/01/010,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ayegbami,01,Ifepe Mid-Way,011,27/19/01/011,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ayegbami,01,Ayegbami (Tokotaya),012,27/19/01/012,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ayegbami,01,Isara (Olopomewa),013,27/19/01/013,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ayegbami,01,Motoye,014,27/19/01/014,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ayegbami,01,Eredo,015,27/19/01/015,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ayegbami,01,Sarepawo,016,27/19/01/016,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ayegbami,01,"Open Space Front Of Maternity Centre, Mada",017,27/19/01/017,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Igan/Ajina,02,Oliwo Junction  I,001,27/19/02/001,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Igan/Ajina,02,Oliwo Junction  Ii,002,27/19/02/002,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Igan/Ajina,02,Ajina Square  I,003,27/19/02/003,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Igan/Ajina,02,Ajina Square  Ii,004,27/19/02/004,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Igan/Ajina,02,Ijabata  I,005,27/19/02/005,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Igan/Ajina,02,Ijabata  Ii,006,27/19/02/006,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Igan/Ajina,02,Ijabata  Iii,007,27/19/02/007,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Igan/Ajina,02,Ita Poke,008,27/19/02/008,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Igan/Ajina,02,Ago Aro,009,27/19/02/009,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Igan/Ajina,02,Majaako,010,27/19/02/010,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Igan/Ajina,02,Majaako'S Palace,011,27/19/02/011,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Igan/Ajina,02,Ile Awo Opp. Gen. Hospital,012,27/19/02/012,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Igan/Ajina,02,Ita Olimo,013,27/19/02/013,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Igan/Ajina,02,Erinla Midway,014,27/19/02/014,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Igan/Ajina,02,Poke,015,27/19/02/015,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Igan/Ajina,02,Madoga,016,27/19/02/016,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Moborode/Oke-Ola,03,"Oke Ola, Mid Way  I",001,27/19/03/001,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Moborode/Oke-Ola,03,"Oke Ola, Mid Way  Ii",002,27/19/03/002,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Moborode/Oke-Ola,03,"A.U.D. School, Isara  I",003,27/19/03/003,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Moborode/Oke-Ola,03,"A.U.D. School, Isara  Ii",004,27/19/03/004,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Moborode/Oke-Ola,03,"Wesley School, Isara  I",005,27/19/03/005,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Moborode/Oke-Ola,03,"Wesley School, Isara  Ii",006,27/19/03/006,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Moborode/Oke-Ola,03,Obalende Junction,007,27/19/03/007,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Moborode/Oke-Ola,03,Idi-Obi,008,27/19/03/008,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Moborode/Oke-Ola,03,Imorisa Mid-Way,009,27/19/03/009,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Moborode/Oke-Ola,03,L.G School Ageta,010,27/19/03/010,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Odofin/Imagbo/Petekun/Dawara,04,L.G. School Odo  I,001,27/19/04/001,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Odofin/Imagbo/Petekun/Dawara,04,L.G. School Odo  Ii,002,27/19/04/002,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Odofin/Imagbo/Petekun/Dawara,04,L.G. School Jowoje,003,27/19/04/003,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Odofin/Imagbo/Petekun/Dawara,04,L.G. School Gbasemo,004,27/19/04/004,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Odofin/Imagbo/Petekun/Dawara,04,L.G. School Imagbon,005,27/19/04/005,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Odofin/Imagbo/Petekun/Dawara,04,"L.G. School, Eluju",006,27/19/04/006,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Odofin/Imagbo/Petekun/Dawara,04,Oloparun Village Square,007,27/19/04/007,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Odofin/Imagbo/Petekun/Dawara,04,Egunfoye Village Square I,008,27/19/04/008,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Odofin/Imagbo/Petekun/Dawara,04,Egunfoye Village Square Ii,009,27/19/04/009,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Odofin/Imagbo/Petekun/Dawara,04,Lagban Pry. School,010,27/19/04/010,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Odofin/Imagbo/Petekun/Dawara,04,Iresi Village,011,27/19/04/011,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Odofin/Imagbo/Petekun/Dawara,04,Peteku Lisa Village Ii,012,27/19/04/012,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Odofin/Imagbo/Petekun/Dawara,04,Peteku Lisa Village Iii,013,27/19/04/013,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Odofin/Imagbo/Petekun/Dawara,04,Deyoruwa,014,27/19/04/014,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Odofin/Imagbo/Petekun/Dawara,04,Dawara,015,27/19/04/015,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Odofin/Imagbo/Petekun/Dawara,04,Opekere,016,27/19/04/016,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Odofin/Imagbo/Petekun/Dawara,04,Alagbe,017,27/19/04/017,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Odofin/Imagbo/Petekun/Dawara,04,Oliwo,018,27/19/04/018,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ilara,05,"United School, Ilara  I",001,27/19/05/001,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ilara,05,"United School, Ilara  Ii",002,27/19/05/002,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ilara,05,Ayegbami St. Middle  I,003,27/19/05/003,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ilara,05,Ayegbami St. Middle  Ii,004,27/19/05/004,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ilara,05,J. Junction Ilara  I,005,27/19/05/005,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ilara,05,J. Junction Ilara  Ii,006,27/19/05/006,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ilara,05,"Open Space Front Of Mtn Mast, Ilara",007,27/19/05/007,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ilara,05,"Open Space At Araromi, Ilara",008,27/19/05/008,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ilara,05,"Open Space At Obaoluaye, Ilara",009,27/19/05/009,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Akaka,06,"United School, Akaka  I",001,27/19/06/001,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Akaka,06,"United School, Akaka  Ii",002,27/19/06/002,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Akaka,06,Afonlade  I,003,27/19/06/003,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Akaka,06,Afonlade  Ii,004,27/19/06/004,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Akaka,06,Salu Village Square,005,27/19/06/005,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Akaka,06,"United School, Ake Amure",006,27/19/06/006,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Akaka,06,Maternity Centre Akaka,007,27/19/06/007,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Akaka,06,Agorigo,008,27/19/06/008,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Akaka,06,Aboro,009,27/19/06/009,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Akaka,06,Abeayika,010,27/19/06/010,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Akaka,06,Abule Balogun,011,27/19/06/011,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ipara,07,Market Square Ipara  I,001,27/19/07/001,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ipara,07,Market Square Ipara  Ii,002,27/19/07/002,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ipara,07,Local Govt. Sch. Ipara  I,003,27/19/07/003,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ipara,07,Local Govt. Sch. Ipara  Ii,004,27/19/07/004,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ipara,07,United Sch. Ipara  I,005,27/19/07/005,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ipara,07,United Sch. Ipara  Ii,006,27/19/07/006,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ipara,07,Abule Sonoyi,007,27/19/07/007,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ipara,07,Ayegbami  I,008,27/19/07/008,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ipara,07,Ayegbami  Ii,009,27/19/07/009,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ipara,07,Community High School Ipara,010,27/19/07/010,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Orile-Oko,08,"Anglican School, Isan",001,27/19/08/001,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Orile-Oko,08,"L.G. School, Okodelokun",002,27/19/08/002,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Orile-Oko,08,"L.G. School, Atoba",003,27/19/08/003,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Orile-Oko,08,United Hall Azana,004,27/19/08/004,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Orile-Oko,08,Ajegunle Village Square,005,27/19/08/005,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Orile-Oko,08,Araromi Market,006,27/19/08/006,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Orile-Oko,08,Ogunmuyiwa Village,007,27/19/08/007,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Orile-Oko,08,Kajola Village,008,27/19/08/008,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Orile-Oko,08,"Oliwo Village, Village Square",009,27/19/08/009,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ode I,09,"Xt. Church School, Odo  I",001,27/19/09/001,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ode I,09,"Xt. Church School, Odo  Ii",002,27/19/09/002,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ode I,09,Ode Remo Town Hall  I,003,27/19/09/003,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ode I,09,Ode Remo Town Hall  Ii,004,27/19/09/004,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ode I,09,Nloku Market  I,005,27/19/09/005,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ode I,09,Nloku Market  Ii,006,27/19/09/006,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ode I,09,Maternity Centre  I,007,27/19/09/007,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ode I,09,Maternity Centre  Ii,008,27/19/09/008,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ode I,09,Ode Remo High Sch.  I,009,27/19/09/009,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ode I,09,Ode Remo High Sch.  Ii,010,27/19/09/010,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ode I,09,Ajina Square  I,011,27/19/09/011,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ode I,09,Ajina Square  Ii,012,27/19/09/012,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ode I,09,Itamaro Near Olonba Osidero House  I,013,27/19/09/013,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ode I,09,Itamaro Near Oldnba Osibero House   Ii,014,27/19/09/014,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ode I,09,"Ajina A.U.D Sch,Ode I",015,27/19/09/015,Ogun East,Ikenne/Shagamu/Remo North
Ogun,27,Remo North,19,Ode Ii,10,"A.U.D. School, Ode  I",001,27/19/10/001,Ogun East,Ikenne/Shagamu/Remo North
